model,MAE,MedAE,MedPE,RMSE,R2,RMSE_avg,RMSE_avg_weighted,CRPS,NLL,run
GLM_GLMM_enc,0.2657613260412061,0.22685817056258262,0.31022817663361507,0.33083186860243613,0.2478033597509448,0.0760451413894386,0.07563174152491185,0.18706952584487618,0.3127935507077927,26
GBM_ignore_cat,0.26048448427340626,0.22268546957368918,0.30104956128265603,0.3255037337153582,0.2718369076417262,0.10070486769802628,0.10000943643604572,0.18405740995972997,0.2965571865130773,26
GBM_one_hot,0.25880061632815693,0.21872146509682988,0.2982091558143154,0.3233580606905186,0.28140515640683184,0.08930452681954178,0.08816676041894107,0.182860384717832,0.28994351049011513,26
GBM_GLMM_enc,0.2568372882647576,0.21784545871692015,0.2939457254793823,0.3200806358350407,0.29589810101549463,0.07784154396634872,0.07759089013618775,0.1809885465357757,0.27975620525742223,26
NN_ee,0.2616062435603703,0.2234534168886589,0.305623541941055,0.32675138134180615,0.2662441480444757,0.07967383510335964,0.07881246841132007,0.18467194912870988,0.3003828342368479,26
GBM_ee,0.2594317792936632,0.21953038740651765,0.2994035474608423,0.323849021670525,0.2792213861240971,0.0929021708618597,0.09215763249266741,0.18314949392323207,0.2914606789129013,26
GLMM,0.2653091536226093,0.22651572803080397,0.3099555495257084,0.3304381796819831,0.24959251801272142,0.07420553809761352,0.07391276109711273,0.18683606316847096,0.3118726908596008,26
GPBoost,0.25810447676441445,0.22301473685850248,0.3019201226711524,0.32289156931743396,0.28347701751222387,0.07228322867674898,0.07228609526636699,0.18272168151298981,0.29258252530772827,26
GLMMNet,0.259672094020711,0.22116681847707684,0.30092147288127036,0.32337735482378765,0.2813193995941665,0.07594469008241492,0.07530337275019089,0.18389249372735889,0.31500098829022194,26
GLMMNet_l2,0.25639608704892836,0.22028442340710885,0.29702198699318005,0.31989669140970933,0.2967071371743324,0.08052973412775045,0.08041939924184312,0.18100236779875414,0.28395356676735556,26
GLM_ignore_cat,0.2531621617309849,0.21168166297255192,0.2825625971230229,0.318073653860969,0.2644919240536703,0.09831014140082397,0.09844999715094009,0.17937364341603412,0.27346622609888416,27
GLM_one_hot,0.2503671482285182,0.21696030768099636,0.29168936859356265,0.31214486683793286,0.2916556325729488,0.07728850357658848,0.0774641302973251,0.1766099960391401,0.2546506510585803,27
GLM_GLMM_enc,0.24857787651228308,0.21553083777728987,0.28964775123185493,0.3110723344308925,0.29651502424567666,0.07338891358052245,0.07309507888704361,0.17584869342998397,0.25120872595221083,27
GBM_ignore_cat,0.24505196555431913,0.20547848573635652,0.2792636727150929,0.3083194961531669,0.30891092873667625,0.09525275571464094,0.0956927557232213,0.17373474235051306,0.24231982471875285,27
GBM_one_hot,0.2438769638563658,0.20409032640671765,0.2760698631175892,0.3065836316203233,0.3166708011706747,0.08334390400716837,0.08450882969393957,0.1728019033916619,0.23667383247818943,27
GBM_GLMM_enc,0.24049009536154323,0.20492621159223784,0.2736956301238255,0.30126844298856276,0.34015894162112115,0.06871824206849879,0.06798650905659546,0.1700417153586212,0.21918495869223606,27
NN_ee,0.24436457663913594,0.2024504736043854,0.2853254491848275,0.3068679064478815,0.31540300126705734,0.07137213458751694,0.07167134591344783,0.17329114114747987,0.23760063705936932,27
GBM_ee,0.24414353772714895,0.20625267800937197,0.27505777093205463,0.3071086286143606,0.3143285173806305,0.08910923730120664,0.08933381237056329,0.17306461651054397,0.23838477835815455,27
GLMM,0.2487133864045298,0.21462491206684264,0.28963224510079044,0.31080387852526753,0.29772871755374664,0.07151307264196823,0.07187154938320953,0.1757620432892075,0.25102834867979207,27
GPBoost,0.24421174246763339,0.20614547761195473,0.28422644813266834,0.30694905230045477,0.31504089398331203,0.06552716529616397,0.06542917750559356,0.1732343628819329,0.2388095383663777,27
GLMMNet,0.24532445228334246,0.202398655737246,0.2833084639278934,0.3089898960534869,0.3059022980851407,0.06865421896531015,0.06895170002556188,0.17460607976624337,0.25225091841284264,27
GLMMNet_l2,0.2371991199723473,0.1912903148408802,0.2789623002719872,0.29981818083148587,0.3464964074149339,0.0801436307893439,0.07942334401365814,0.16893141440300552,0.21477796681709316,27
GLM_ignore_cat,0.2683959317144162,0.22712164648836786,0.2989877293191082,0.33487826620189765,0.23882682337325978,0.10077129141516028,0.10021525367338513,0.1891842641944945,0.3249503355355182,28
GLM_one_hot,0.26460445169542673,0.21925613594854737,0.3036435356197662,0.33075330634754585,0.2574632734476072,0.08752819856171022,0.08541004756836222,0.1867122096015516,0.3125560536832698,28
GLM_GLMM_enc,0.263041798461304,0.22243074936642943,0.29505545567389796,0.32876542084565913,0.26636200383673525,0.08062815519279243,0.07743232622810675,0.18551658505736238,0.30652774412969974,28
GBM_ignore_cat,0.26026791313200903,0.21930258340132094,0.2901540572133168,0.32412485223727233,0.2869266360539795,0.09728458201024491,0.0970667067749483,0.18317204650211152,0.292312042199339,28
GBM_one_hot,0.2597208712440499,0.21855311823488793,0.2863950239949242,0.3232997129044152,0.29055262114407565,0.09056096163121678,0.08974016911384596,0.18272880068614125,0.28976305093749183,28
GBM_GLMM_enc,0.2544323207066693,0.21371095365325588,0.28555946532795906,0.3179258216600298,0.31394149070832367,0.07797604937202578,0.07630969970658874,0.17943034746082387,0.2730013445721173,28
NN_ee,0.2610396908446166,0.21864463444790966,0.29526692766389306,0.3258906528126996,0.27913596404474317,0.07828564889264786,0.07633459740404776,0.18407916469713761,0.29774515850315775,28
GBM_ee,0.2592777117509247,0.2184917838343342,0.28907558945334566,0.3226481027065052,0.29340951994686115,0.09080639655916882,0.09091669925449286,0.1823665048686735,0.28774551824153544,28
GLMM,0.26376026649878004,0.22252495457523308,0.29704837401563355,0.3292868499041401,0.26403302698079767,0.08171979057578671,0.0796987597284601,0.1859677202577307,0.3089319493923806,28
GPBoost,0.2600119026562708,0.22206839248228624,0.2985866813668311,0.32457187983189945,0.2849583618836471,0.07781042447975867,0.0754397940709312,0.18363918672506724,0.29908613873224005,28
GLMMNet,0.25993696649814946,0.2166305077717836,0.28752544348801506,0.326455242482365,0.27663607684850666,0.08103442135443358,0.07823480112106274,0.18495362636744095,0.31867568329405865,28
GLMMNet_l2,0.25374867241370175,0.2123680459012296,0.28158772128721643,0.3173763084028262,0.3163110524893372,0.08251657010386935,0.0796890871108722,0.1793778874437308,0.2759010857471011,28
GLM_ignore_cat,0.26466295032436615,0.21829689474009328,0.29785230697845594,0.3360423465755749,0.20248837197730551,0.10313701881668584,0.1030491511039175,0.18863624179314098,0.3284204377193661,29
GLM_one_hot,0.2601159732927516,0.21495469553630336,0.30118846482632,0.3292080033306015,0.23459767694423894,0.07864007548103275,0.07782334583008622,0.1850610970792791,0.30787303418376394,29
GLM_GLMM_enc,0.2607840107900088,0.21450747484004196,0.29790762896378803,0.33042007363564874,0.22895122090864806,0.08279020530049559,0.08281548870577199,0.1856773457652059,0.3115480495796522,29
GBM_ignore_cat,0.25779250443235696,0.21164355238734694,0.29415791162213734,0.3255739555022674,0.25140259310676905,0.10424029923140746,0.10405484144469476,0.18297594811603266,0.29677289590796024,29
GBM_one_hot,0.2565814072203033,0.21280290339851954,0.2932317041829866,0.3236739741431718,0.26011441363567267,0.09546513985736103,0.09455094078331826,0.18201894649716313,0.29092001075825946,29
GBM_GLMM_enc,0.2551170728356095,0.2123296791333039,0.2936092768161207,0.3210674187404517,0.27198306902198954,0.08504579718322013,0.08540597248749464,0.18075300051989207,0.2828343825287422,29
NN_ee,0.25660846865743653,0.2114332827170856,0.29293843274984604,0.3253970986352778,0.2522156718581605,0.08075517764725837,0.08030472870701921,0.1828699806969586,0.2962295326655646,29
GBM_ee,0.25586093820487177,0.2090824538048918,0.2912871559595851,0.32377317024508173,0.2596608398648115,0.09764983270644179,0.09672557400398671,0.18191985187590776,0.2912264329999697,29
GLMM,0.2599860856820462,0.21070186809957514,0.2976339265675418,0.3294597348717769,0.23342668735686056,0.07943951691834186,0.07882371460342721,0.18512351314956482,0.31003113743810934,29
GPBoost,0.25950038129860725,0.21610596380391053,0.3051925154729788,0.3262979888866325,0.24806932775443225,0.07664331142985266,0.07582505016354082,0.1841682314073488,0.30844993400723936,29
GLMMNet,0.2598250409833632,0.21626717839442444,0.294608953931366,0.3286428057984262,0.2372235678350898,0.08378047572833085,0.0839936626504104,0.18648120731404874,0.3649951535909052,29
GLMMNet_l2,0.2526296321323544,0.2120612287745747,0.3053391028413631,0.3194335308587811,0.2793738619770384,0.08939340093248908,0.08983472170907175,0.1798499778006858,0.28397323786129636,29
GLM_ignore_cat,0.2667266703957512,0.22363185796670448,0.31354643993357967,0.3324691861020797,0.19501330168172548,0.09658257767298495,0.09697009289960656,0.18800037894575258,0.3177304366467978,30
GLM_one_hot,0.2630353289638951,0.22528589108812913,0.30808936093053885,0.32879952443573396,0.21268547256688997,0.08568623301602163,0.08391656574536416,0.1858400231066998,0.30663147104017496,30
GLM_GLMM_enc,0.262596136330203,0.2215242560754852,0.3047783434966116,0.32768300253888855,0.21802344491471537,0.08016147600468679,0.07915247224407833,0.18525310885951882,0.3032299396131543,30
GBM_ignore_cat,0.25467082403109426,0.21401194478308433,0.2960028138630163,0.3205170145556368,0.25185103173307744,0.09601650169487064,0.09591818693629073,0.1808396096956997,0.28111861671125526,30
GBM_one_hot,0.2528354405184573,0.21158496035206611,0.2959552309941337,0.31874815273735474,0.26008597956281676,0.08837526347128574,0.08788052213104164,0.17979227248118151,0.27558455534458937,30
GBM_GLMM_enc,0.2523352769789877,0.20957694396773663,0.29405144619069534,0.3182568508265351,0.262365152085703,0.08305445621698397,0.08266361139754923,0.17946614708213546,0.27404201798463534,30
NN_ee,0.25814452125785875,0.2171777439586039,0.30367993265797866,0.3244835749536058,0.23321900550947028,0.08573997340867254,0.08420189730406438,0.18320581507819916,0.2934181726098323,30
GBM_ee,0.25365850993533934,0.2121490778666748,0.2953951191272623,0.31933337808185386,0.2573665037295273,0.09249971380306672,0.09197618634557254,0.18018315474047175,0.27741888365634293,30
GLMM,0.2622741878956957,0.2229328500252519,0.3040486632794216,0.32750177967512795,0.21888813941012386,0.08000969916384301,0.07882159290863887,0.18513304332153932,0.3027383863515058,30
GPBoost,0.25658272778828084,0.21396583254207158,0.3001075357275385,0.3253064453347991,0.22932505550646187,0.08063360145376341,0.07978533415998502,0.18316477308847073,0.30036771242419036,30
GLMMNet,0.2580670566166639,0.21247633024165585,0.30633650037772675,0.3248546297991855,0.23146433746470008,0.08417682439943079,0.08247438593456127,0.1840254668109834,0.3217581669940644,30
GLMMNet_l2,0.24869541193764466,0.20986618671593957,0.293612048224672,0.3143471506040417,0.2803771255001707,0.08464297093132331,0.08357356140962649,0.17739952285864982,0.26497136156915146,30
GLM_ignore_cat,0.2746595141495014,0.22475636668658322,0.30087653054448066,0.34738713704131696,0.20854013293513785,0.11356943788633839,0.11118282735122129,0.19506021466677803,0.3616230809805385,31
GLM_one_hot,0.2681424990276304,0.22497231304280352,0.3017185671042997,0.3389137998007925,0.24667923942547176,0.08175703493539412,0.08107744067506242,0.1903128218112215,0.3369290513951176,31
GLM_GLMM_enc,0.2676195980059442,0.22439040125066706,0.29861898287471006,0.3389157729314822,0.24667046784615254,0.08237554159586952,0.0809985762812336,0.1902163569573031,0.33693487330306926,31
GBM_ignore_cat,0.26484333653294295,0.2221812386534886,0.29351232229070634,0.33427387770226946,0.2671648200479295,0.11376065715805991,0.11070216761987367,0.1879536118022503,0.3231439043091163,31
GBM_one_hot,0.2629086267230705,0.2189445822967073,0.29123187939549217,0.33247231188190507,0.27504274985651733,0.10443853207316624,0.10186911444324409,0.1868180626708288,0.31773983831547054,31
GBM_GLMM_enc,0.2586769207906902,0.21336013485639305,0.285291149116882,0.32766979696458065,0.29583529196015435,0.0872294479268463,0.0859628072035113,0.18406834292322963,0.30318963895579926,31
NN_ee,0.2645037849461668,0.21674065131902032,0.3040874848723923,0.33543485522346334,0.262065512521212,0.08435080663986175,0.08400717697522048,0.18841584109600396,0.3266110195701644,31
GBM_ee,0.26287187294063635,0.21959582127078148,0.2890850321147546,0.3319185332264576,0.2774557718642643,0.10733501222226191,0.1046127968276323,0.18660045276949347,0.31607281117995334,31
GLMM,0.26821713924334917,0.22485879779557197,0.2993179133819,0.33900835901289067,0.24625881774350755,0.08276769194937914,0.0814648621213638,0.19033461679903743,0.33904814164261327,31
GPBoost,0.2614057718221307,0.21738675652196382,0.2905821548313841,0.33002647066952584,0.28566985001983825,0.08116213962749749,0.07960421634723933,0.18581425223410733,0.31549748256992677,31
GLMMNet,0.2592807246811214,0.21800327270382566,0.29751481746071684,0.3290730716329179,0.2897910828389809,0.08123476809170713,0.07988115543050209,0.18565832416150216,0.3283095334603768,31
GLMMNet_l2,0.2568023039756171,0.2138186924578657,0.28081416761149325,0.32551370109032424,0.30507173387913455,0.08712764285657519,0.08555463525781128,0.18284050783329617,0.301361213321943,31
GLM_ignore_cat,0.2675631425404068,0.22619758810566998,0.31537491120684874,0.3347775378226763,0.23470227213634487,0.10491274690345766,0.10306093461138846,0.1888540374346576,0.3246494992570132,32
GLM_one_hot,0.2636207461096199,0.2262327846804991,0.31528135091741694,0.3300851083556296,0.25600560185642474,0.08914922562274875,0.08579510525837244,0.18630142122529944,0.31053377953948236,32
GLM_GLMM_enc,0.26301513709489566,0.22672154581492313,0.3139382110231056,0.32918979417298605,0.26003611005992355,0.08577500940481364,0.08237079515301171,0.18580042005220992,0.3078177206402218,32
GBM_ignore_cat,0.2597074007579723,0.22286440798229284,0.2966091300232639,0.32488377723881506,0.2792679190430907,0.10383949233688669,0.10231243673624293,0.1834588398134032,0.29465076409915325,32
GBM_one_hot,0.2591877134445031,0.22109891846544996,0.2968394138957107,0.3241727081080463,0.28241938137848754,0.09722968510221455,0.09521827127625968,0.18303738127324384,0.29245967771052445,32
GBM_GLMM_enc,0.2543687151885493,0.21595277054948214,0.2978397150034209,0.3184896768456535,0.30735847861527454,0.0836775950869938,0.0804015236897587,0.17981382486913022,0.2747733169218931,32
NN_ee,0.26235903364890995,0.22533324095886967,0.31240272895068977,0.3279067933655801,0.2657928146454368,0.08491046376372764,0.08143957774922812,0.1851547983733855,0.30391265565535625,32
GBM_ee,0.25942438154903413,0.22092871512275936,0.2978310237996466,0.3244991356642804,0.28097350999224946,0.10095299954841927,0.09918096068209178,0.1832233640845335,0.2934661267707767,32
GLMM,0.26261665764510006,0.22364594744768146,0.31052597897346235,0.32891005964723213,0.26129316907827793,0.08421359500138016,0.08083783047262531,0.1856440347423636,0.3074540102512167,32
GPBoost,0.2577094046348718,0.21852390721962914,0.3056934018853527,0.32308227801451656,0.28723875987241465,0.0803392519832295,0.0771650252157707,0.18266937155365573,0.2936654083031389,32
GLMMNet,0.2587625214675121,0.21838031956419232,0.3036166138421126,0.32373582900375886,0.2843522074610352,0.08524296057172441,0.08179841366303017,0.18343052716106936,0.3052875817086891,32
GLMMNet_l2,0.25563845838639393,0.2169094016708746,0.3105001515948489,0.3203015801102815,0.299455118464369,0.09276413828826077,0.08941814424062942,0.18089854196680413,0.284946582523214,32
GLM_ignore_cat,0.2684655596584485,0.2303185533372915,0.3047609825192546,0.3365548302819672,0.2265146410911325,0.1063155981202178,0.10452218521557474,0.18969700599287376,0.32994433292202896,33
GLM_one_hot,0.26570489616865134,0.22380204875162418,0.30252814994840194,0.3327131863051887,0.24407193692589946,0.0932158510870263,0.09117650802240489,0.18763634485550607,0.31846407068213683,33
GLM_GLMM_enc,0.26505469565709616,0.22748334086856406,0.2978344822856589,0.3315748449297455,0.24923573665760257,0.0891638049865381,0.0870783303116503,0.1869824544330416,0.3150368149250791,33
GBM_ignore_cat,0.2587659592299321,0.21819937933093278,0.29021260035173474,0.3247291975446642,0.2799160680216899,0.10634934588648426,0.10429895723120845,0.18289386829210558,0.29417485089215495,33
GBM_one_hot,0.2576679932756931,0.21949829397792503,0.28745345557993407,0.3235665402431577,0.28506320031962773,0.09884630172181731,0.096143791350257,0.18224234507694909,0.2905880355539488,33
GBM_GLMM_enc,0.25565443591864356,0.21535348897918766,0.2833629159979536,0.32064409868376365,0.2979194461893404,0.08870925573379108,0.08599887019876867,0.18069852349691334,0.2815150354184004,33
NN_ee,0.26559398729542405,0.2270097217450205,0.29962131195812874,0.3319546867157725,0.24751464722698047,0.09472870147431825,0.09223609087488045,0.18723641274486422,0.31618172802812433,33
GBM_ee,0.2580853154038608,0.22156904191411142,0.28948750388830247,0.32410537044571514,0.28268007196151657,0.10351673150883238,0.10072133961662566,0.18253348386301227,0.2922519345681877,33
GLMM,0.2649910495103868,0.22498248603841792,0.30074291310163653,0.3315604713004876,0.24930082587320046,0.08798643145850849,0.08576302968659175,0.18696755320391606,0.31535418902810136,33
GPBoost,0.2606794190452437,0.2240946436110637,0.2981856573070065,0.32636891813807545,0.2726255778133231,0.08400029071564642,0.08261940848041739,0.18412792059838518,0.30388246054416534,33
GLMMNet,0.2613563469708149,0.21698457303602278,0.29117718427379946,0.3268963283376118,0.27027281297944594,0.09357265831940442,0.0904982517856306,0.18505909958951802,0.31976262360292795,33
GLMMNet_l2,0.25657124859401365,0.2184176567783453,0.281352954540133,0.3204391454964907,0.29881668808446504,0.09479833384376118,0.09126877988754004,0.1809797379430894,0.28414659801779996,33
GLM_ignore_cat,0.26167342304501534,0.22237631186787785,0.2966856458425478,0.32740388115818986,0.23547768651013024,0.10406573643743516,0.10451401204631286,0.18489265174800942,0.30237777357369805,34
GLM_one_hot,0.25568407668224646,0.21988184997277604,0.29925984529061733,0.31818604075546275,0.2779209182881136,0.07116629512987516,0.0705950038373926,0.18001843319979371,0.27381949975935194,34
GLM_GLMM_enc,0.25557740080358243,0.21686808902226856,0.296116500150455,0.3183542438748315,0.27715728920872684,0.07094581334528664,0.07105823745704608,0.17996191559526092,0.27434799144273825,34
GBM_ignore_cat,0.25427783091971085,0.21252729580715118,0.2915000212748451,0.3192267575942406,0.2731896684791564,0.1029957461469642,0.10348051080829118,0.180121779120277,0.2770849433345245,34
GBM_one_hot,0.25297979996694653,0.21261150448938157,0.29071213102978544,0.31682313178958044,0.2840935357873645,0.09060491927880718,0.09094828089970118,0.17888406559982806,0.26952692850975857,34
GBM_GLMM_enc,0.24849097903914244,0.20991996767502352,0.28482534663174114,0.3112847187508217,0.30890441081309183,0.0715542443779432,0.07206612484645036,0.1758211606615349,0.25189124196801865,34
NN_ee,0.2555414508318221,0.2171311180554112,0.2960672174981044,0.3201239436081538,0.2690985301957908,0.0768574787857117,0.0772661496435506,0.1807549579843977,0.27989149880129816,34
GBM_ee,0.25357793167398135,0.2123572447331496,0.2920976009354257,0.3182469668300538,0.27764436526392766,0.0976620793060856,0.09814313935045607,0.1796296909400131,0.274010960837112,34
GLMM,0.2558080470765326,0.2154707901797449,0.2972938506323396,0.31815294554178586,0.2780711204694297,0.06958413410786989,0.06924577224060736,0.1799602387049701,0.2739754345391239,34
GPBoost,0.2581556635891803,0.22100894508769747,0.2991811521958222,0.32161006548378435,0.262296602655011,0.07160737923161901,0.07164392511572376,0.18198078591908629,0.2878565978590393,34
GLMMNet,0.2568180958690123,0.22015540956241303,0.29592766028492545,0.320393557762132,0.2678668549669786,0.07314129986503275,0.07322742820000785,0.1820544891544198,0.29637596462107185,34
GLMMNet_l2,0.24814582952075312,0.2095243801474644,0.2886607215559941,0.31065846740821385,0.3116823446814564,0.07551745871572547,0.075817741781725,0.1754043586172015,0.25226248292097564,34
GLM_ignore_cat,0.26631268993466795,0.23028893712895276,0.30644123658951566,0.3338676896270367,0.21752057013517,0.0972943218388838,0.09607810819750358,0.1884778682220805,0.32192802987431013,35
GLM_one_hot,0.26004328481829053,0.22226261493954758,0.30157369052618976,0.32722228376179263,0.24835999190957248,0.07326499213521515,0.07016952652190951,0.18459993080300283,0.3018229610385845,35
GLM_GLMM_enc,0.26065803074530397,0.22105552693934227,0.3013341444314068,0.3276956285849066,0.24618384281797145,0.07397242937704272,0.07204464455090166,0.18494217323575937,0.303268470152357,35
GBM_ignore_cat,0.260057026978725,0.2238974500813806,0.3093323419749624,0.32458046554970144,0.26044768051834943,0.0988393332604481,0.097172605584616,0.18328424813830557,0.29371672742343796,35
GBM_one_hot,0.25916149780463027,0.22511540338210792,0.30609998147052925,0.32338307003043554,0.26589411571887844,0.09241560692338707,0.09048494731206419,0.18263375280561997,0.290020850058426,35
GBM_GLMM_enc,0.25514725443197706,0.21893704412105444,0.29833430332017047,0.3186584049710848,0.28718816503781486,0.07728742404575485,0.07471707132938349,0.17988800229691806,0.27530295244679154,35
NN_ee,0.2589641686529962,0.22153328072377826,0.295513440649385,0.32437893908740156,0.26136574620897735,0.07725138976021474,0.07474905770170473,0.18301480440992848,0.29309565169100266,35
GBM_ee,0.2594382988510737,0.22319192171185948,0.3053425182748941,0.3236689583813033,0.2645955623350268,0.09450618498406688,0.093151363559918,0.18278384567588363,0.2909045142984493,35
GLMM,0.2600856804435025,0.22181768490335171,0.30138589584915476,0.3271280768209579,0.2487927222966262,0.07221154957522034,0.06978554398467779,0.18458316263636393,0.3017599911686557,35
GPBoost,0.2607451588669471,0.22121623779088923,0.3071640324473969,0.32666230406574653,0.2509303730581608,0.07729710962252946,0.07460567309336115,0.1844372264895057,0.30716979757678425,35
GLMMNet,0.26030613646017886,0.2257479902658993,0.31224813762112447,0.32540403562252973,0.25668993207493984,0.0774742149094293,0.07529535850830085,0.18462367405126334,0.31923222463194595,35
GLMMNet_l2,0.2532398045226567,0.21715786161992554,0.29563236096173584,0.3165626941380216,0.29653318899491465,0.08104786042410793,0.0782048914207801,0.17894708971249124,0.27287333734151686,35
GLM_ignore_cat,0.270531294868866,0.22646364083562096,0.2936130009380562,0.33996297979814094,0.21604863154387322,0.10902785358524025,0.10954239683021699,0.19145280782286428,0.34001998295792,36
GLM_one_hot,0.2624479922853435,0.2145076725994498,0.2948145700851412,0.3304426765188061,0.25934129661022765,0.07425514460253883,0.07532312289723384,0.18598576807752032,0.31161645374726776,36
GLM_GLMM_enc,0.2630936962770341,0.22257464667419785,0.29340670896744375,0.33111333595846093,0.25633179534176753,0.07689304434991785,0.07808950284768115,0.186424193303163,0.3136439757008253,36
GBM_ignore_cat,0.2600116759980455,0.21730130039366014,0.28409769514945693,0.3286838676744308,0.26720474988993903,0.10649071927537403,0.10648296829016662,0.18498004950983396,0.3062796545110153,36
GBM_one_hot,0.2584260987689013,0.21664799711123028,0.2852019157719351,0.32630846731605917,0.27775830794442524,0.09615978606510209,0.09576758973173596,0.18363351782476584,0.29902640696738153,36
GBM_GLMM_enc,0.25535646946081103,0.21687960014097593,0.28152117744314864,0.3216959009581202,0.2980326341002927,0.08211658292411289,0.08288301844641761,0.18122004030479238,0.2847899465713564,36
NN_ee,0.25836869431419474,0.2147978900693785,0.28817869622515146,0.3253673548772069,0.2819183621572987,0.07102023840782515,0.07198999860139353,0.18314429647877678,0.2961381209176394,36
GBM_ee,0.25922509522871906,0.2172253953286838,0.28584817149012864,0.3276339386681245,0.27187887130413135,0.10204541115359254,0.10202325088781726,0.18436075923540662,0.3030801987236075,36
GLMM,0.2625347211728883,0.21910597612789784,0.2897395340932179,0.3304457099935203,0.25932769800495703,0.07383609202582916,0.07463239547356278,0.18600659046530946,0.3121593557070237,36
GPBoost,0.26206907631490023,0.21739425303096577,0.3006562944933109,0.3293576328982742,0.26419737379384256,0.07616741633169608,0.07617053473015083,0.18550652634149462,0.31676758735120086,36
GLMMNet,0.2611488502245912,0.21923762947409461,0.2894316479892921,0.32982828535404823,0.2620929455665453,0.07628134613920733,0.07678757476163679,0.18610898328467557,0.32828506411102876,36
GLMMNet_l2,0.25835900163466413,0.21097354806574797,0.3013189693281278,0.3261859285446744,0.2783006536126328,0.09718628216605124,0.09868339839256494,0.1838120648784159,0.3069632509908106,36
GLM_ignore_cat,0.2662029844825275,0.22239254840377734,0.3082143091870351,0.3312692963027925,0.2382047042830433,0.10471190271116394,0.10254428582807663,0.18724688516430532,0.3141148828158903,37
GLM_one_hot,0.2614985622255236,0.21959331497127743,0.30173907739507005,0.326969583304665,0.25785182505203685,0.09088987346099905,0.0871009052868758,0.1846888301259042,0.30105040337647426,37
GLM_GLMM_enc,0.2615207658595712,0.2195704628817619,0.303385163390849,0.3263452043439524,0.26068352129830075,0.08817508899138048,0.08506669954818738,0.18445815187167966,0.2991389843710714,37
GBM_ignore_cat,0.2587433750636893,0.222450793202963,0.3017940638366954,0.3218962115651375,0.2807039969558619,0.1034380186454588,0.10139639634802271,0.18201143661324776,0.2854124234774203,37
GBM_one_hot,0.25707770245931916,0.22136330928358605,0.29109276846317506,0.32018660127906917,0.2883241568321243,0.09658678246722248,0.09386917649902833,0.18097393466672201,0.2800872090597521,37
GBM_GLMM_enc,0.25606405674034965,0.21946777634803777,0.2993815412505665,0.3184326654967962,0.29609971583455275,0.09032817642502937,0.08757155005319503,0.1801643649990843,0.2745942955711902,37
NN_ee,0.2593071691865996,0.2223693012602064,0.2979705996725359,0.32258176935999344,0.277636895986489,0.0899751953735871,0.08591261548103081,0.1824204293821274,0.2875399067234793,37
GBM_ee,0.25752438381668397,0.22070797672857168,0.29645244290864553,0.3202260988769326,0.28814856410016054,0.09663415927628818,0.09402177526961081,0.18106755947013012,0.2802105595114339,37
GLMM,0.26080554746873513,0.21961055363091006,0.299588692312342,0.3256615169883603,0.26377798602666325,0.08545864205284254,0.08142398267428451,0.18400987859929882,0.2971093115429461,37
GPBoost,0.25929960494349935,0.21982140353337346,0.3067370977581998,0.3238347870254811,0.2720141873247047,0.08666114299457411,0.08288456322692726,0.18307940887952984,0.29629237651723334,37
GLMMNet,0.2568077682162281,0.21613660549879526,0.3017713827704541,0.32080605523653544,0.2855677837374475,0.08949112144157391,0.08559007566592322,0.18186616330003424,0.29459664893486853,37
GLMMNet_l2,0.2517620831407123,0.21603586828828497,0.2955903369419965,0.3136188285527042,0.31722097249359693,0.08922145801547549,0.08560043732024127,0.17738353546814914,0.2613134318813218,37
GLM_ignore_cat,0.2703891825392976,0.22904913389729364,0.30838402733143633,0.3395060142353564,0.2271187052492153,0.09887505141934541,0.09705925950031148,0.19155702971668162,0.33867491604333666,38
GLM_one_hot,0.26865209951242625,0.23041501379067908,0.30973268757627687,0.33562886307103235,0.24467048378576517,0.0833229487425078,0.08252567860479348,0.18963805997963343,0.32718922950071233,38
GLM_GLMM_enc,0.2676645629100775,0.22950756487757065,0.3065422276471047,0.33505187925290314,0.24726524454912058,0.08146152700321434,0.08030040938155804,0.18920000564248918,0.32546863749899896,38
GBM_ignore_cat,0.26159287778103874,0.22247696378323967,0.29937352192496197,0.32886892309846866,0.2747904326617727,0.09669239680484285,0.09515914844005574,0.18533758356192226,0.3068425155664936,38
GBM_one_hot,0.26144686757670915,0.22193080449915417,0.2986773869302074,0.32831444531073206,0.2772337989057736,0.09138328604699124,0.08979439215406101,0.18508249411197203,0.30515507809938547,38
GBM_GLMM_enc,0.2587734640632647,0.22256932296349696,0.29573724227885906,0.32499492481229675,0.29177539556548715,0.07769367791440562,0.0765062386501296,0.18333725953342778,0.294992820468179,38
NN_ee,0.26761626710194913,0.23132757154951394,0.3080003845365433,0.3351395270873659,0.2468713700194749,0.08386226204469835,0.08393348490855979,0.1890361959736011,0.3257301981043224,38
GBM_ee,0.2608153093347953,0.22101970938640164,0.2974057986699271,0.32752318109847056,0.28071345004872106,0.09155849902440566,0.09048712929827263,0.18468393488785886,0.3027420887729788,38
GLMM,0.2675129457952778,0.23150627464685797,0.3090812091259247,0.33466273662400664,0.24901274154614295,0.07983809020558212,0.07872109378204652,0.18904679063298194,0.32467080770355616,38
GPBoost,0.2611792084087846,0.22138771136333635,0.3007765597620645,0.32805711789862174,0.27836633919916776,0.08051269232888605,0.07911462547279795,0.18521689803021912,0.3085939092288059,38
