experiment,run,model,ME,MAE,RMSE,RMSE_avg,LL
5,45,1,0.0013435359812848764,0.25163363899903946,0.31458817409049017,0.10333613250196425,-1.2520360269666226
5,45,2,0.006095074733644473,0.2777694599180598,0.34866143530417165,0.08824542055216761,-1.3660565181802848
5,45,3,-0.002776832221779678,0.2605141494960921,0.32540931784537086,0.08230136036843741,-1.2860243558843412
5,46,1,-0.004610396501880061,0.2591831722495167,0.3242466952871294,0.09649786403178498,-1.2859753003108814
5,46,2,-0.010886125462138272,0.2778893573717776,0.3505976005550546,0.09234740482377017,-1.3687022604539718
5,46,3,-0.008578193572067539,0.2671485037695788,0.3357526187327232,0.0883600679295232,-1.320907574592199
5,47,1,0.0015856454210959312,0.2607390725536282,0.32899723378808954,0.10187485555478244,-1.3121129629837842
5,47,2,0.0010039027589262743,0.2867219749458631,0.363395361636331,0.08733140579754098,-1.4307971303553348
5,47,3,0.0015385983925292948,0.2749799440961396,0.3447697561497257,0.08131188485455952,-1.3676647528539985
5,48,1,-0.007378177472890833,0.26282947335780366,0.3289993875548251,0.09963611810227667,-1.3119923257816102
5,48,2,-0.006722221380413347,0.28358581310192404,0.35395017513258437,0.08682732855372582,-1.411396647986536
5,48,3,-0.007673725439773395,0.26620048667638097,0.335084134782614,0.0840370065518272,-1.336639978801028
5,49,1,-0.002207179054244719,0.2550078580464055,0.3183287151291069,0.10253562540504137,-1.2842921135350696
5,49,2,-0.005399386389803761,0.27757905863414,0.34515777296557804,0.07839475454788716,-1.3866738210807394
5,49,3,-0.0019460865770070698,0.26272636379866965,0.32820107040536134,0.07958728404924821,-1.3198990728815774
5,50,1,-0.004646908384106929,0.26118139421776887,0.3253960518227878,0.12123886468718081,-1.297476593130007
5,50,2,-0.0023367179707523915,0.2853663264504054,0.3570501670521892,0.09716354965785687,-1.412324490231691
5,50,3,-0.00821508126694547,0.26573006211694755,0.3311550489470753,0.08719849661453083,-1.3207001642279539
